query_index,col_item,col_timestamp,col_rating
603,BE0974271034,2020-06-29,2.38
604,BE0974271034,2020-06-30,2.32
605,BE0974271034,2020-07-01,2.37
606,BE0974271034,2020-07-02,2.4
607,BE0974271034,2020-07-03,2.31
608,BE0974271034,2020-07-06,2.52
609,BE0974271034,2020-07-07,2.4
610,BE0974271034,2020-07-08,2.4
611,BE0974271034,2020-07-09,2.4
612,BE0974271034,2020-07-10,2.3
613,BE0974271034,2020-07-13,2.3
614,BE0974271034,2020-07-14,2.3
615,BE0974271034,2020-07-15,2.3
616,BE0974271034,2020-07-16,2.3
617,BE0974271034,2020-07-17,2.5
618,BE0974271034,2020-07-20,2.4
619,BE0974271034,2020-07-21,2.3
620,BE0974271034,2020-07-22,2.3
621,BE0974271034,2020-07-23,2.3
622,BE0974271034,2020-07-24,2.4
623,BE0974271034,2020-07-27,2.4
624,BE0974271034,2020-07-28,2.4
625,BE0974271034,2020-07-29,2.4
626,BE0974271034,2020-07-30,2.4
627,BE0974271034,2020-07-31,2.4
628,BE0974271034,2020-08-03,2.3
629,BE0974271034,2020-08-04,2.3
630,BE0974271034,2020-08-05,2.3
631,BE0974271034,2020-08-06,2.3
632,BE0974271034,2020-08-07,2.3
633,BE0974271034,2020-08-10,2.2
634,BE0974271034,2020-08-11,2.2
635,BE0974271034,2020-08-12,2.5
636,BE0974271034,2020-08-13,2.4
637,BE0974271034,2020-08-14,2.3
638,BE0974271034,2020-08-17,2.2
639,BE0974271034,2020-08-18,2.2
640,BE0974271034,2020-08-19,2.3
641,BE0974271034,2020-08-20,2.2
642,BE0974271034,2020-08-21,2.3
643,BE0974271034,2020-08-24,2.5
644,BE0974271034,2020-08-25,2.4
645,BE0974271034,2020-08-26,2.2
646,BE0974271034,2020-08-27,2.3
647,BE0974271034,2020-08-28,2.2
648,BE0974271034,2020-08-31,2.3
649,BE0974271034,2020-09-01,2.2
650,BE0974271034,2020-09-02,2.4
651,BE0974271034,2020-09-03,2.3
652,BE0974271034,2020-09-04,2.3
653,BE0974271034,2020-09-07,2.3
654,BE0974271034,2020-09-08,2.3
655,BE0974271034,2020-09-09,2.3
656,BE0974271034,2020-09-10,2.3
657,BE0974271034,2020-09-11,2.3
658,BE0974271034,2020-09-14,2.3
659,BE0974271034,2020-09-15,2.3
660,BE0974271034,2020-09-16,2.4
661,BE0974271034,2020-09-17,2.4
662,BE0974271034,2020-09-18,2.19
663,BE0974271034,2020-09-21,2.68
664,BE0974271034,2020-09-22,2.33
665,BE0974271034,2020-09-23,2.45
